,loss
563,0.5001671
564,0.50016713
565,0.50016713
566,0.5001671
567,0.50016713
568,0.50016713
569,0.50016713
570,0.50016713
571,0.5001671
572,0.5001671
573,0.5001671
574,0.5001671
575,0.5001671
576,0.50016713
577,0.5001671
578,0.5001671
579,0.5001671
580,0.5001671
581,0.5001671
582,0.5001671
583,0.5001671
584,0.5001671
585,0.5001671
586,0.5001671
587,0.5001671
588,0.5001671
589,0.50016713
590,0.5001671
591,0.50016713
592,0.5001671
593,0.5001671
594,0.5001671
595,0.5001671
596,0.5001671
597,0.5001671
598,0.5001671
599,0.5001671
600,0.500167
601,0.5001671
602,0.5001671
603,0.5001671
604,0.5001671
605,0.5001671
606,0.5001671
607,0.5001671
608,0.5001671
609,0.5001671
610,0.500167
611,0.5001671
612,0.500167
613,0.500167
614,0.500167
615,0.500167
616,0.500167
617,0.500167
618,0.500167
619,0.500167
620,0.500167
621,0.500167
622,0.500167
623,0.500167
624,0.500167
625,0.500167
626,0.500167
627,0.500167
628,0.500167
629,0.500167
630,0.500167
631,0.500167
632,0.500167
633,0.500167
634,0.500167
635,0.500167
636,0.500167
637,0.500167
638,0.500167
639,0.500167
640,0.500167
641,0.50016695
642,0.500167
643,0.50016695
644,0.500167
645,0.5001671
646,0.500167
647,0.500167
648,0.500167
649,0.50016695
650,0.500167
651,0.500167
652,0.500167
653,0.500167
654,0.50016695
655,0.500167
656,0.500167
657,0.500167
658,0.500167
659,0.500167
660,0.500167
661,0.500167
662,0.500167
663,0.500167
664,0.500167
665,0.500167
666,0.500167
667,0.500167
668,0.500167
669,0.500167
670,0.500167
671,0.5001669
672,0.50016695
673,0.5001669
674,0.500167
675,0.500167
676,0.500167
677,0.500167
678,0.50016695
679,0.50016695
680,0.50016695
681,0.50016695
682,0.50016695
683,0.50016695
684,0.50016695
685,0.50016695
686,0.50016695
687,0.50016695
688,0.50016695
689,0.50016695
690,0.50016695
691,0.50016695
692,0.50016695
693,0.50016695
694,0.50016695
695,0.50016695
696,0.50016695
697,0.50016695
698,0.50016695
699,0.50016695
700,0.50016695
701,0.50016695
702,0.50016695
703,0.50016695
704,0.50016695
705,0.50016695
706,0.50016695
707,0.50016695
708,0.50016695
709,0.50016695
710,0.50016695
711,0.50016695
712,0.50016695
713,0.50016695
714,0.50016695
715,0.50016695
716,0.50016695
717,0.50016695
718,0.50016695
719,0.5001669
720,0.50016695
721,0.50016695
722,0.50016695
723,0.50016695
724,0.50016695
725,0.50016695
726,0.50016695
727,0.5001669
728,0.5001669
729,0.5001669
730,0.5001669
731,0.5001669
732,0.5001669
733,0.5001669
734,0.5001669
735,0.5001669
736,0.5001669
737,0.5001669
738,0.5001669
739,0.50016695
740,0.5001669
741,0.5001669
742,0.5001669
743,0.5001669
744,0.5001669
745,0.5001669
746,0.5001669
747,0.5001669
748,0.5001669
749,0.5001669
750,0.5001669
751,0.5001669
752,0.5001669
753,0.5001669
754,0.5001669
755,0.5001669
756,0.5001669
757,0.5001669
758,0.5001669
759,0.5001669
760,0.5001669
761,0.5001669
762,0.5001669
763,0.5001669
764,0.5001669
765,0.5001669
766,0.5001669
767,0.5001669
768,0.5001669
769,0.5001669
770,0.5001669
771,0.5001669
772,0.5001669
773,0.5001669
774,0.5001669
775,0.50016683
776,0.5001669
777,0.5001669
778,0.5001669
779,0.5001669
780,0.50016683
781,0.50016683
782,0.50016683
783,0.50016683
784,0.50016683
785,0.5001669
786,0.5001669
787,0.50016683
788,0.5001669
789,0.5001669
790,0.5001669
791,0.50016683
792,0.50016683
793,0.5001669
794,0.5001669
795,0.5001669
796,0.5001669
797,0.5001669
798,0.5001669
799,0.5001669
800,0.5001669
801,0.5001669
802,0.5001669
803,0.5001669
804,0.5001669
805,0.5001669
806,0.5001669
807,0.5001669
808,0.5001669
809,0.5001669
810,0.5001669
811,0.5001669
812,0.5001669
813,0.50016683
814,0.5001669
815,0.5001669
816,0.5001669
817,0.5001669
818,0.5001669
819,0.5001669
820,0.5001669
821,0.5001669
822,0.5001669
823,0.5001669
824,0.5001669
825,0.5001669
826,0.5001669
827,0.5001669
828,0.5001669
829,0.5001669
830,0.5001669
831,0.5001669
832,0.5001669
833,0.5001669
834,0.5001669
835,0.5001669
836,0.5001669
837,0.50016683
838,0.50016683
839,0.5001669
840,0.5001669
841,0.50016683
842,0.5001668
843,0.50016683
844,0.5001668
845,0.5001668
846,0.50016683
847,0.50016683
848,0.50016683
849,0.50016683
850,0.5001668
851,0.50016683
852,0.50016683
853,0.5001669
854,0.5001668
855,0.50016683
856,0.50016683
857,0.50016683
858,0.50016683
859,0.50016683
860,0.50016683
861,0.50016683
862,0.50016683
863,0.50016683
864,0.50016683
865,0.5001668
866,0.5001668
867,0.5001668
868,0.50016683
869,0.50016683
870,0.5001668
871,0.50016683
872,0.50016683
873,0.50016683
874,0.50016683
875,0.50016683
876,0.50016683
877,0.50016683
878,0.50016683
879,0.50016683
880,0.50016683
881,0.5001668
882,0.5001668
883,0.5001668
884,0.50016683
885,0.50016683
886,0.50016683
887,0.50016683
888,0.5001668
889,0.5001668
890,0.50016683
891,0.5001668
892,0.5001668
893,0.5001668
894,0.5001668
895,0.5001668
896,0.5001668
897,0.5001668
898,0.5001668
899,0.5001668
900,0.5001668
901,0.5001668
902,0.5001668
903,0.5001668
904,0.5001668
905,0.5001668
906,0.5001668
907,0.5001668
908,0.5001668
909,0.5001668
910,0.5001668
911,0.5001668
912,0.5001668
913,0.5001668
914,0.5001668
915,0.5001668
916,0.5001668
917,0.5001668
918,0.5001668
919,0.50016683
920,0.5001668
921,0.5001668
922,0.5001668
923,0.5001668
924,0.5001668
925,0.5001668
926,0.5001668
927,0.5001668
928,0.5001668
929,0.5001668
930,0.5001668
931,0.5001668
932,0.5001668
933,0.5001668
934,0.5001668
935,0.5001668
936,0.5001668
937,0.5001668
938,0.5001668
939,0.5001668
940,0.5001668
941,0.5001668
942,0.5001668
943,0.5001668
944,0.5001668
945,0.5001668
946,0.5001668
947,0.5001668
948,0.5001668
949,0.5001668
950,0.5001668
951,0.5001668
952,0.5001668
953,0.5001668
954,0.5001668
955,0.5001668
956,0.5001668
957,0.5001668
958,0.5001668
959,0.5001668
960,0.5001668
961,0.5001668
962,0.5001668
963,0.5001668
964,0.5001668
965,0.5001668
966,0.5001668
967,0.5001668
968,0.5001668
969,0.5001668
970,0.5001668
971,0.5001668
972,0.5001668
973,0.5001668
974,0.5001668
975,0.5001668
976,0.5001668
977,0.5001668
978,0.50016665
979,0.5001668
980,0.50016665
981,0.5001668
982,0.5001668
983,0.5001668
984,0.5001668
985,0.5001667
986,0.5001668
987,0.5001668
988,0.5001668
989,0.5001668
990,0.5001667
991,0.5001667
992,0.5001668
993,0.5001667
994,0.5001667
995,0.5001668
996,0.5001668
997,0.5001668
998,0.5001668
999,0.5001668
1000,0.5001667
1001,0.5001667
1002,0.5001667
1003,0.5001667
1004,0.5001667
1005,0.5001667
1006,0.5001668
1007,0.5001668
1008,0.5001667
1009,0.5001668
1010,0.5001668
1011,0.5001668
1012,0.5001668
1013,0.5001668
1014,0.5001668
1015,0.5001668
1016,0.5001668
1017,0.5001668
1018,0.5001667
1019,0.5001667
1020,0.5001667
1021,0.5001667
1022,0.5001668
1023,0.5001668
1024,0.5001668
1025,0.5001668
1026,0.5001668
1027,0.5001668
1028,0.5001668
1029,0.5001668
1030,0.5001668
1031,0.5001668
1032,0.5001668
1033,0.5001668
1034,0.5001668
1035,0.5001667
1036,0.5001668
1037,0.5001667
1038,0.5001668
1039,0.5001667
1040,0.5001668
1041,0.5001667
1042,0.5001667
1043,0.5001667
1044,0.5001667
1045,0.5001668
1046,0.5001667
1047,0.5001667
1048,0.5001667
1049,0.5001667
1050,0.5001667
1051,0.5001667
1052,0.5001667
1053,0.5001667
1054,0.5001667
1055,0.5001667
1056,0.5001667
1057,0.5001667
1058,0.5001667
1059,0.5001667
1060,0.5001667
1061,0.5001667
1062,0.5001667
1063,0.5001667
1064,0.5001667
1065,0.5001667
1066,0.5001667
1067,0.5001667
1068,0.5001667
1069,0.5001667
1070,0.5001667
1071,0.5001667
1072,0.5001667
1073,0.50016665
1074,0.50016665
1075,0.5001667
1076,0.5001667
1077,0.5001667
1078,0.50016665
1079,0.5001667
1080,0.50016665
1081,0.5001667
1082,0.5001667
1083,0.5001667
1084,0.50016665
1085,0.50016665
1086,0.50016665
1087,0.50016665
1088,0.50016665
1089,0.50016665
1090,0.50016665
1091,0.50016665
1092,0.50016665
1093,0.50016665
1094,0.50016665
1095,0.50016665
1096,0.50016665
1097,0.50016665
1098,0.50016665
1099,0.50016665
1100,0.50016665
1101,0.50016665
1102,0.50016665
1103,0.50016665
1104,0.50016665
1105,0.50016665
1106,0.50016665
1107,0.50016665
1108,0.50016665
1109,0.50016665
1110,0.50016665
1111,0.50016665
1112,0.50016665
1113,0.50016665
1114,0.50016665
1115,0.50016665
1116,0.50016665
1117,0.50016665
1118,0.50016665
1119,0.50016665
1120,0.50016665
1121,0.50016665
1122,0.50016665
1123,0.50016665
1124,0.50016665
1125,0.50016665
1126,0.50016665
1127,0.50016665
1128,0.50016665
1129,0.50016665
1130,0.50016665
1131,0.50016665
1132,0.50016665
1133,0.50016665
1134,0.50016665
1135,0.50016665
1136,0.50016665
1137,0.50016665
1138,0.50016665
1139,0.50016665
1140,0.50016665
1141,0.50016665
1142,0.50016665
1143,0.50016665
1144,0.50016665
1145,0.50016665
1146,0.50016665
1147,0.50016665
1148,0.50016665
1149,0.50016665
1150,0.50016665
1151,0.50016665
1152,0.5001666
1153,0.50016665
1154,0.50016665
1155,0.50016665
1156,0.5001666
1157,0.5001666
1158,0.5001666
1159,0.5001666
1160,0.5001666
1161,0.5001666
1162,0.5001666
1163,0.5001666
1164,0.50016665
1165,0.50016665
1166,0.5001666
1167,0.50016665
1168,0.50016665
1169,0.50016665
1170,0.50016665
1171,0.5001666
1172,0.5001666
1173,0.50016665
1174,0.5001666
1175,0.5001666
1176,0.50016665
1177,0.5001666
1178,0.5001666
1179,0.5001666
1180,0.5001666
1181,0.5001666
1182,0.50016654
1183,0.5001666
1184,0.50016654
1185,0.5001666
1186,0.50016654
1187,0.50016654
1188,0.50016654
1189,0.50016654
1190,0.50016654
1191,0.50016654
1192,0.50016654
1193,0.5001666
1194,0.5001666
1195,0.50016654
1196,0.5001666
1197,0.5001666
1198,0.5001666
1199,0.5001666
1200,0.50016654
1201,0.50016654
1202,0.50016654
1203,0.50016654
1204,0.50016654
1205,0.5001666
1206,0.5001666
1207,0.5001666
1208,0.5001666
1209,0.5001666
1210,0.5001666
1211,0.50016654
1212,0.50016654
1213,0.50016654
1214,0.50016654
1215,0.50016654
1216,0.50016654
1217,0.50016654
1218,0.50016654
1219,0.5001666
1220,0.5001666
1221,0.50016654
1222,0.50016654
1223,0.50016654
1224,0.50016654
1225,0.5001665
1226,0.50016654
1227,0.50016654
1228,0.5001666
1229,0.5001665
1230,0.5001665
1231,0.5001666
1232,0.50016654
1233,0.5001666
1234,0.5001666
1235,0.5001666
1236,0.5001666
1237,0.5001666
1238,0.5001665
1239,0.50016654
1240,0.5001665
1241,0.5001665
1242,0.5001665
1243,0.5001665
1244,0.5001665
1245,0.5001665
1246,0.5001665
1247,0.5001665
1248,0.5001665
1249,0.5001665
1250,0.50016654
1251,0.5001665
1252,0.5001665
1253,0.5001665
1254,0.5001665
1255,0.5001666
1256,0.50016654
1257,0.5001665
1258,0.5001665
1259,0.5001665
1260,0.5001665
1261,0.5001665
1262,0.50016654
1263,0.50016654
1264,0.5001665
1265,0.5001665
1266,0.5001665
1267,0.5001665
1268,0.5001665
1269,0.5001665
1270,0.5001665
1271,0.5001665
1272,0.5001665
1273,0.5001665
1274,0.50016654
1275,0.50016654
1276,0.50016654
1277,0.50016654
1278,0.5001665
1279,0.50016654
1280,0.5001665
1281,0.5001665
1282,0.5001665
1283,0.5001665
1284,0.50016654
1285,0.5001665
1286,0.5001665
1287,0.50016654
1288,0.50016654
1289,0.5001665
1290,0.5001665
1291,0.5001665
1292,0.50016654
1293,0.5001665
1294,0.5001665
1295,0.5001665
1296,0.5001665
1297,0.5001665
1298,0.5001665
1299,0.50016654
1300,0.5001665
1301,0.5001665
1302,0.5001665
1303,0.5001665
1304,0.5001665
1305,0.5001665
1306,0.5001665
1307,0.5001665
1308,0.5001665
1309,0.5001665
1310,0.5001665
1311,0.5001665
1312,0.5001664
1313,0.5001665
1314,0.5001665
1315,0.5001665
1316,0.5001665
1317,0.5001665
1318,0.5001665
1319,0.5001665
1320,0.5001665
1321,0.5001665
1322,0.5001665
1323,0.5001665
1324,0.5001665
1325,0.5001665
1326,0.5001665
1327,0.5001665
1328,0.5001665
1329,0.5001665
1330,0.5001665
1331,0.5001665
1332,0.5001665
1333,0.5001665
1334,0.5001665
1335,0.5001665
1336,0.5001665
1337,0.5001665
1338,0.5001665
1339,0.5001665
1340,0.5001665
1341,0.5001665
1342,0.5001665
1343,0.5001664
1344,0.5001665
1345,0.5001664
1346,0.5001665
1347,0.5001665
1348,0.5001665
1349,0.5001665
1350,0.5001665
1351,0.5001665
1352,0.5001665
1353,0.5001665
1354,0.5001665
1355,0.5001665
1356,0.5001665
1357,0.5001664
1358,0.5001665
1359,0.5001665
1360,0.5001665
1361,0.5001665
1362,0.5001665
1363,0.5001665
1364,0.5001665
1365,0.5001665
1366,0.5001664
1367,0.5001665
1368,0.5001664
1369,0.5001665
1370,0.5001664
1371,0.5001665
1372,0.5001665
1373,0.5001665
1374,0.5001664
1375,0.5001665
1376,0.5001665
1377,0.5001664
1378,0.5001664
1379,0.5001664
1380,0.5001664
1381,0.5001664
1382,0.5001664
1383,0.5001664
1384,0.5001664
1385,0.5001664
1386,0.5001664
1387,0.5001664
1388,0.5001664
1389,0.5001664
1390,0.5001664
1391,0.5001664
1392,0.5001664
1393,0.5001664
1394,0.50016636
1395,0.5001664
1396,0.5001664
1397,0.5001664
1398,0.5001664
1399,0.5001664
1400,0.5001664
1401,0.5001664
1402,0.5001664
1403,0.5001664
1404,0.5001664
1405,0.5001664
1406,0.50016636
1407,0.50016636
1408,0.5001664
1409,0.5001664
1410,0.5001664
1411,0.5001664
1412,0.5001664
1413,0.50016636
1414,0.50016636
1415,0.50016636
1416,0.50016636
1417,0.50016636
1418,0.50016636
1419,0.50016636
1420,0.50016636
1421,0.50016636
1422,0.50016636
1423,0.50016636
1424,0.50016636
1425,0.50016636
1426,0.50016636
1427,0.50016636
1428,0.50016636
1429,0.50016636
1430,0.50016636
1431,0.50016636
1432,0.50016636
1433,0.50016636
1434,0.50016636
1435,0.50016636
1436,0.50016636
1437,0.50016636
1438,0.50016636
1439,0.50016636
1440,0.50016636
1441,0.50016636
1442,0.50016636
1443,0.50016636
1444,0.50016636
1445,0.50016636
1446,0.50016636
1447,0.50016636
1448,0.50016636
1449,0.50016636
1450,0.50016636
1451,0.50016636
1452,0.50016636
1453,0.50016636
1454,0.50016636
1455,0.50016636
1456,0.50016636
1457,0.50016636
1458,0.50016636
1459,0.50016636
1460,0.50016636
1461,0.50016636
1462,0.50016636
1463,0.50016636
1464,0.50016636
1465,0.50016636
1466,0.50016636
1467,0.50016636
1468,0.50016636
1469,0.50016636
1470,0.50016636
1471,0.50016636
1472,0.50016636
1473,0.5001663
1474,0.50016636
1475,0.50016636
1476,0.50016636
1477,0.50016636
1478,0.50016636
1479,0.50016636
1480,0.50016636
1481,0.50016636
1482,0.50016636
1483,0.50016636
1484,0.50016636
1485,0.50016636
1486,0.50016636
1487,0.5001663
1488,0.50016624
1489,0.50016636
1490,0.50016636
1491,0.50016636
1492,0.50016636
1493,0.5001663
1494,0.5001663
1495,0.50016624
1496,0.5001663
1497,0.5001663
1498,0.50016624
1499,0.50016636
1500,0.50016624
1501,0.50016636
1502,0.50016624
1503,0.5001663
1504,0.5001663
1505,0.50016624
1506,0.50016624
1507,0.5001663
1508,0.50016624
1509,0.50016624
1510,0.50016624
1511,0.50016624
1512,0.50016624
1513,0.50016624
1514,0.50016624
1515,0.50016624
1516,0.50016624
1517,0.50016624
1518,0.50016624
1519,0.50016624
1520,0.50016624
1521,0.50016624
1522,0.50016624
1523,0.50016624
1524,0.50016624
1525,0.50016624
1526,0.50016624
1527,0.50016624
1528,0.50016624
1529,0.50016624
1530,0.50016624
1531,0.50016624
1532,0.50016624
1533,0.50016624
1534,0.50016624
1535,0.50016624
1536,0.50016624
1537,0.50016624
1538,0.50016624
1539,0.50016624
1540,0.50016624
1541,0.50016624
1542,0.5001662
1543,0.50016624
1544,0.50016624
1545,0.50016624
1546,0.50016624
1547,0.5001662
1548,0.50016624
1549,0.50016624
1550,0.50016624
1551,0.50016624
1552,0.5001662
1553,0.5001662
1554,0.5001662
1555,0.50016624
1556,0.50016624
1557,0.50016624
1558,0.50016624
1559,0.50016624
1560,0.5001662
1561,0.5001662
1562,0.5001662
1563,0.5001662
1564,0.5001662
1565,0.5001662
1566,0.5001662
1567,0.5001662
1568,0.5001662
1569,0.5001662
1570,0.5001662
1571,0.5001662
1572,0.5001662
1573,0.5001662
1574,0.5001662
1575,0.5001662
1576,0.5001662
1577,0.50016624
1578,0.5001662
1579,0.5001662
1580,0.5001662
1581,0.5001662
1582,0.5001662
1583,0.5001662
1584,0.5001662
1585,0.5001662
1586,0.5001662
1587,0.5001662
1588,0.5001661
1589,0.5001662
1590,0.5001662
1591,0.5001662
1592,0.5001662
1593,0.5001662
1594,0.5001661
1595,0.5001661
1596,0.5001661
1597,0.5001662
1598,0.5001661
1599,0.5001662
1600,0.5001662
1601,0.5001662
1602,0.5001662
1603,0.5001661
1604,0.5001661
1605,0.5001661
1606,0.5001661
1607,0.5001661
1608,0.5001662
1609,0.5001662
1610,0.5001661
1611,0.5001661
1612,0.5001662
1613,0.5001661
1614,0.5001661
1615,0.5001661
1616,0.5001661
1617,0.5001661
1618,0.5001661
1619,0.5001662
1620,0.5001662
1621,0.5001661
1622,0.5001661
1623,0.5001661
1624,0.5001661
1625,0.5001661
1626,0.5001661
1627,0.5001661
1628,0.5001661
1629,0.5001661
1630,0.5001661
1631,0.5001661
1632,0.5001661
1633,0.5001661
1634,0.5001661
1635,0.5001661
1636,0.5001661
1637,0.5001661
1638,0.5001661
1639,0.5001661
1640,0.5001661
1641,0.5001661
1642,0.5001661
1643,0.5001661
1644,0.5001661
1645,0.5001661
1646,0.5001661
1647,0.5001661
1648,0.5001661
1649,0.5001661
1650,0.5001661
1651,0.50016606
1652,0.50016606
1653,0.5001661
1654,0.5001661
1655,0.5001661
1656,0.5001661
1657,0.50016606
1658,0.50016606
1659,0.5001661
1660,0.5001661
1661,0.50016606
1662,0.5001661
1663,0.5001661
1664,0.5001661
1665,0.50016606
1666,0.50016606
1667,0.5001661
1668,0.50016606
1669,0.50016606
1670,0.50016606
1671,0.50016606
1672,0.5001661
