,loss
1306,0.41436645
1307,0.41432872
1308,0.41429123
1309,0.41425383
1310,0.41421664
1311,0.41417953
1312,0.41414255
1313,0.4141057
1314,0.41406897
1315,0.4140323
1316,0.41399577
1317,0.41395932
1318,0.41392294
1319,0.41388655
1320,0.41385022
1321,0.41381404
1322,0.41377774
1323,0.4137415
1324,0.4137053
1325,0.413669
1326,0.41363272
1327,0.41359636
1328,0.41355994
1329,0.41352347
1330,0.4134869
1331,0.41345018
1332,0.41341332
1333,0.41337633
1334,0.4133392
1335,0.41330191
1336,0.41326427
1337,0.41322652
1338,0.4131885
1339,0.4131501
1340,0.41311148
1341,0.41307247
1342,0.41303307
1343,0.41299334
1344,0.41295308
1345,0.41291234
1346,0.4128711
1347,0.41282934
1348,0.41278687
1349,0.4127438
1350,0.41270012
1351,0.41265556
1352,0.41261023
1353,0.412564
1354,0.4125169
1355,0.4124687
1356,0.41241953
1357,0.4123691
1358,0.41231745
1359,0.41226453
1360,0.41221014
1361,0.41215423
1362,0.4120966
1363,0.41203728
1364,0.41197595
1365,0.41191268
1366,0.41184717
1367,0.41177925
1368,0.41170886
1369,0.4116357
1370,0.41155958
1371,0.4114803
1372,0.41139764
1373,0.41131124
1374,0.41122103
1375,0.4111266
1376,0.41102767
1377,0.4109239
1378,0.41081503
1379,0.4107006
1380,0.41058034
1381,0.41045374
1382,0.41032055
1383,0.41018027
1384,0.41003248
1385,0.40987688
1386,0.40971306
1387,0.40954062
1388,0.40935934
1389,0.40916896
1390,0.40896928
1391,0.40876016
1392,0.40854186
1393,0.40831438
1394,0.40807796
1395,0.40783322
1396,0.4075806
1397,0.40732113
1398,0.40705568
1399,0.4067855
1400,0.40651196
1401,0.4062365
1402,0.40596062
1403,0.40568557
1404,0.40541285
1405,0.40514338
1406,0.40487793
1407,0.404617
1408,0.404361
1409,0.40410998
1410,0.40386385
1411,0.40362236
1412,0.40338558
1413,0.40315324
1414,0.4029255
1415,0.4027027
1416,0.40248498
1417,0.402273
1418,0.4020673
1419,0.40186846
1420,0.401677
1421,0.4014935
1422,0.4013184
1423,0.4011522
1424,0.40099517
1425,0.4008484
1426,0.40071395
1427,0.40059778
1428,0.4005149
1429,0.4004963
1430,0.40055704
1431,0.40055543
1432,0.40027365
1433,0.39998877
1434,0.40004835
1435,0.4000752
1436,0.39982915
1437,0.3997508
1438,0.39981413
1439,0.3996535
1440,0.3995449
1441,0.39958256
1442,0.39946014
1443,0.39935994
1444,0.39937127
1445,0.3992624
1446,0.39917898
1447,0.3991696
1448,0.39906833
1449,0.39900148
1450,0.39897645
1451,0.398883
1452,0.39882785
1453,0.3987891
1454,0.3987017
1455,0.39865032
1456,0.39859813
1457,0.3985147
1458,0.3984624
1459,0.39840138
1460,0.3983238
1461,0.39827144
1462,0.39820826
1463,0.39813825
1464,0.39808688
1465,0.39802462
1466,0.3979606
1467,0.39790922
1468,0.39784822
1469,0.39778817
1470,0.39773685
1471,0.39767832
1472,0.39762214
1473,0.39757243
1474,0.39751762
1475,0.39746532
1476,0.3974174
1477,0.39736557
1478,0.39731547
1479,0.39726827
1480,0.39721814
1481,0.39716923
1482,0.39712265
1483,0.3970739
1484,0.39702588
1485,0.39697936
1486,0.39693114
1487,0.39688274
1488,0.39683524
1489,0.39678618
1490,0.3967365
1491,0.3966871
1492,0.39663622
1493,0.39658415
1494,0.3965317
1495,0.3964777
1496,0.39642176
1497,0.39636463
1498,0.39630565
1499,0.39624417
1500,0.39618072
1501,0.396115
1502,0.39604625
1503,0.39597479
1504,0.3959004
1505,0.39582267
1506,0.39574158
1507,0.39565748
1508,0.39556995
1509,0.3954791
1510,0.39538544
1511,0.3952894
1512,0.39519116
1513,0.3950917
1514,0.3949919
1515,0.39489263
1516,0.39479488
1517,0.3946999
1518,0.39460877
1519,0.39452237
1520,0.39444146
1521,0.39436656
1522,0.39429793
1523,0.3942354
1524,0.39417842
1525,0.39412615
1526,0.39407742
1527,0.39403108
1528,0.39398572
1529,0.39394015
1530,0.39389327
1531,0.39384446
1532,0.39379328
1533,0.3937396
1534,0.39368355
1535,0.39362556
1536,0.39356604
1537,0.39350542
1538,0.3934441
1539,0.3933825
1540,0.39332077
1541,0.393259
1542,0.39319718
1543,0.39313534
1544,0.3930733
1545,0.39301097
1546,0.39294824
1547,0.392885
1548,0.39282128
1549,0.3927571
1550,0.39269242
1551,0.39262745
1552,0.39256233
1553,0.39249712
1554,0.392432
1555,0.3923672
1556,0.392303
1557,0.39223912
1558,0.39217594
1559,0.39211348
1560,0.39205167
1561,0.39199063
1562,0.39193037
1563,0.3918708
1564,0.39181188
1565,0.3917536
1566,0.3916959
1567,0.39163885
1568,0.39158228
1569,0.39152628
1570,0.39147073
1571,0.3914158
1572,0.39136136
1573,0.39130753
1574,0.39125425
1575,0.39120147
1576,0.39114928
1577,0.3910976
1578,0.39104658
1579,0.39099604
1580,0.39094612
1581,0.39089674
1582,0.39084768
1583,0.39079916
1584,0.39075097
1585,0.39070317
1586,0.39065555
1587,0.3906083
1588,0.39056125
1589,0.39051428
1590,0.3904675
1591,0.39042073
1592,0.39037406
1593,0.3903274
1594,0.39028075
1595,0.39023405
1596,0.39018732
1597,0.39014053
1598,0.39009365
1599,0.3900466
1600,0.38999942
1601,0.3899521
1602,0.38990453
1603,0.3898568
1604,0.38980874
1605,0.38976038
1606,0.38971174
1607,0.38966277
1608,0.3896134
1609,0.38956365
1610,0.38951346
1611,0.3894628
1612,0.3894117
1613,0.38936016
1614,0.38930807
1615,0.38925546
1616,0.3892024
1617,0.38914877
1618,0.38909468
1619,0.38904005
1620,0.38898492
1621,0.38892928
1622,0.38887322
1623,0.38881674
1624,0.38875976
1625,0.38870248
1626,0.38864484
1627,0.3885869
1628,0.38852867
1629,0.3884703
1630,0.3884117
1631,0.38835302
1632,0.38829422
1633,0.3882354
1634,0.38817668
1635,0.38811788
1636,0.3880593
1637,0.38800082
1638,0.38794243
1639,0.38788432
1640,0.38782638
1641,0.38776872
1642,0.38771135
1643,0.38765457
1644,0.38759887
1645,0.38754588
1646,0.38750026
1647,0.38747486
1648,0.3875026
1649,0.38764054
1650,0.38785782
1651,0.3877982
1652,0.38730973
1653,0.3871471
1654,0.3874048
1655,0.38727155
1656,0.38696134
1657,0.38709053
1658,0.38708204
1659,0.38682032
1660,0.38687816
1661,0.38687605
1662,0.38667107
1663,0.386705
1664,0.38667992
1665,0.38652068
1666,0.38654435
1667,0.38649535
1668,0.38637358
1669,0.3863872
